performance	metric	DataSet	method	perturb	DEG	Ncontrol	Nimputed	Nstimulated	seed
41.27155022548291	sym_kldiv	Replogle_exp7	GenePert	RPS14	100	2000	459	459	5
39.68969433054275	sym_kldiv	Replogle_exp7	GenePert	RPS14	5000	2000	459	459	5
42.46066336399579	sym_kldiv	Replogle_exp7	GenePert	RPS15	100	2000	615	615	5
39.38068471964222	sym_kldiv	Replogle_exp7	GenePert	RPS15	5000	2000	615	615	5
40.28486390976552	sym_kldiv	Replogle_exp7	GenePert	RPS25	100	2000	1117	1117	5
38.69572307852642	sym_kldiv	Replogle_exp7	GenePert	RPS25	5000	2000	1117	1117	5
37.084023948905745	sym_kldiv	Replogle_exp7	GenePert	UPF3A	100	2000	1357	1357	5
38.52871878839764	sym_kldiv	Replogle_exp7	GenePert	UPF3A	5000	2000	1357	1357	5
42.130813891751934	sym_kldiv	Replogle_exp7	GenePert	UQCRH	100	2000	545	545	5
39.432353034651015	sym_kldiv	Replogle_exp7	GenePert	UQCRH	5000	2000	545	545	5
39.20875544928778	sym_kldiv	Replogle_exp7	GenePert	XRN2	100	2000	1099	1099	5
38.63281630330464	sym_kldiv	Replogle_exp7	GenePert	XRN2	5000	2000	1099	1099	5
110.1988	wasserstein	Replogle_exp7	GenePert	ATR	100	2000	1219	1219	5
108.1549	wasserstein	Replogle_exp7	GenePert	BTF3	100	2000	648	648	5
98.4626	wasserstein	Replogle_exp7	GenePert	CDK1	100	2000	993	993	5
90.2112	wasserstein	Replogle_exp7	GenePert	CDK12	100	2000	947	947	5
118.2038	wasserstein	Replogle_exp7	GenePert	EMC1	100	2000	1936	1936	5
103.6326	wasserstein	Replogle_exp7	GenePert	FTL	100	2000	864	864	5
98.5877	wasserstein	Replogle_exp7	GenePert	HSPA5	100	2000	608	608	5
90.5436	wasserstein	Replogle_exp7	GenePert	HSPD1	100	2000	611	611	5
97.5283	wasserstein	Replogle_exp7	GenePert	MINA	100	2000	1581	1581	5
91.6354	wasserstein	Replogle_exp7	GenePert	PIGF	100	2000	1371	1371	5
118.0052	wasserstein	Replogle_exp7	GenePert	POLR1D	100	2000	1321	1321	5
86.9778	wasserstein	Replogle_exp7	GenePert	PRAME	100	2000	511	511	5
124.2503	wasserstein	Replogle_exp7	GenePert	RPL9	100	2000	961	961	5
129.5791	wasserstein	Replogle_exp7	GenePert	RPL18	100	2000	152	152	5
87.8143	wasserstein	Replogle_exp7	GenePert	RPL41	100	2000	435	435	5
99.5538	wasserstein	Replogle_exp7	GenePert	RPS14	100	2000	459	459	5
70.1996	wasserstein	Replogle_exp7	GenePert	RPS15	100	2000	615	615	5
99.0072	wasserstein	Replogle_exp7	GenePert	RPS25	100	2000	1117	1117	5
96.0747	wasserstein	Replogle_exp7	GenePert	UPF3A	100	2000	1357	1357	5
91.2847	wasserstein	Replogle_exp7	GenePert	UQCRH	100	2000	545	545	5
99.6615	wasserstein	Replogle_exp7	GenePert	XRN2	100	2000	1099	1099	5
0.1756	mse	Replogle_exp7	scouter	ATR	100	2000	500	1219	5
0.0056	mse	Replogle_exp7	scouter	ATR	5000	2000	500	1219	5
0.2939	mse	Replogle_exp7	scouter	BTF3	100	2000	500	648	5
0.0089	mse	Replogle_exp7	scouter	BTF3	5000	2000	500	648	5
0.1413	mse	Replogle_exp7	scouter	CDK1	100	2000	500	993	5
0.0054	mse	Replogle_exp7	scouter	CDK1	5000	2000	500	993	5
0.1056	mse	Replogle_exp7	scouter	CDK12	100	2000	500	947	5
0.0048	mse	Replogle_exp7	scouter	CDK12	5000	2000	500	947	5
0.2529	mse	Replogle_exp7	scouter	EMC1	100	2000	500	1936	5
0.0066	mse	Replogle_exp7	scouter	EMC1	5000	2000	500	1936	5
0.398	mse	Replogle_exp7	scouter	FTL	100	2000	500	864	5
0.0125	mse	Replogle_exp7	scouter	FTL	5000	2000	500	864	5
0.1437	mse	Replogle_exp7	scouter	HSPA5	100	2000	500	608	5
0.005	mse	Replogle_exp7	scouter	HSPA5	5000	2000	500	608	5
0.2613	mse	Replogle_exp7	scouter	HSPD1	100	2000	500	611	5
0.0077	mse	Replogle_exp7	scouter	HSPD1	5000	2000	500	611	5
0.1732	mse	Replogle_exp7	scouter	MINA	100	2000	500	1581	5
0.0063	mse	Replogle_exp7	scouter	MINA	5000	2000	500	1581	5
0.1854	mse	Replogle_exp7	scouter	PIGF	100	2000	500	1371	5
0.0063	mse	Replogle_exp7	scouter	PIGF	5000	2000	500	1371	5
0.3173	mse	Replogle_exp7	scouter	POLR1D	100	2000	500	1321	5
0.0091	mse	Replogle_exp7	scouter	POLR1D	5000	2000	500	1321	5
0.1886	mse	Replogle_exp7	scouter	PRAME	100	2000	500	511	5
0.0058	mse	Replogle_exp7	scouter	PRAME	5000	2000	500	511	5
0.2553	mse	Replogle_exp7	scouter	RPL9	100	2000	500	961	5
0.0078	mse	Replogle_exp7	scouter	RPL9	5000	2000	500	961	5
0.3475	mse	Replogle_exp7	scouter	RPL18	100	2000	500	152	5
0.0098	mse	Replogle_exp7	scouter	RPL18	5000	2000	500	152	5
0.308	mse	Replogle_exp7	scouter	RPL41	100	2000	500	435	5
0.0084	mse	Replogle_exp7	scouter	RPL41	5000	2000	500	435	5
0.1543	mse	Replogle_exp7	scouter	RPS14	100	2000	500	459	5
0.0051	mse	Replogle_exp7	scouter	RPS14	5000	2000	500	459	5
0.1704	mse	Replogle_exp7	scouter	RPS15	100	2000	500	615	5
0.0059	mse	Replogle_exp7	scouter	RPS15	5000	2000	500	615	5
0.2066	mse	Replogle_exp7	scouter	RPS25	100	2000	500	1117	5
0.0064	mse	Replogle_exp7	scouter	RPS25	5000	2000	500	1117	5
0.1526	mse	Replogle_exp7	scouter	UPF3A	100	2000	500	1357	5
0.0053	mse	Replogle_exp7	scouter	UPF3A	5000	2000	500	1357	5
0.3491	mse	Replogle_exp7	scouter	UQCRH	100	2000	500	545	5
0.0089	mse	Replogle_exp7	scouter	UQCRH	5000	2000	500	545	5
0.1725	mse	Replogle_exp7	scouter	XRN2	100	2000	500	1099	5
0.0061	mse	Replogle_exp7	scouter	XRN2	5000	2000	500	1099	5
0.3959	pearson_distance	Replogle_exp7	scouter	ATR	100	2000	500	1219	5
0.6099	pearson_distance	Replogle_exp7	scouter	ATR	5000	2000	500	1219	5
0.5574	pearson_distance	Replogle_exp7	scouter	BTF3	100	2000	500	648	5
0.7272	pearson_distance	Replogle_exp7	scouter	BTF3	5000	2000	500	648	5
0.3545	pearson_distance	Replogle_exp7	scouter	CDK1	100	2000	500	993	5
0.6127	pearson_distance	Replogle_exp7	scouter	CDK1	5000	2000	500	993	5
0.2915	pearson_distance	Replogle_exp7	scouter	CDK12	100	2000	500	947	5
0.6014	pearson_distance	Replogle_exp7	scouter	CDK12	5000	2000	500	947	5
0.5029	pearson_distance	Replogle_exp7	scouter	EMC1	100	2000	500	1936	5
0.6493	pearson_distance	Replogle_exp7	scouter	EMC1	5000	2000	500	1936	5
0.636	pearson_distance	Replogle_exp7	scouter	FTL	100	2000	500	864	5
0.7945	pearson_distance	Replogle_exp7	scouter	FTL	5000	2000	500	864	5
0.3629	pearson_distance	Replogle_exp7	scouter	HSPA5	100	2000	500	608	5
0.5768	pearson_distance	Replogle_exp7	scouter	HSPA5	5000	2000	500	608	5
0.5088	pearson_distance	Replogle_exp7	scouter	HSPD1	100	2000	500	611	5
0.6976	pearson_distance	Replogle_exp7	scouter	HSPD1	5000	2000	500	611	5
0.4297	pearson_distance	Replogle_exp7	scouter	MINA	100	2000	500	1581	5
0.6679	pearson_distance	Replogle_exp7	scouter	MINA	5000	2000	500	1581	5
0.4406	pearson_distance	Replogle_exp7	scouter	PIGF	100	2000	500	1371	5
0.6603	pearson_distance	Replogle_exp7	scouter	PIGF	5000	2000	500	1371	5
0.4562	pearson_distance	Replogle_exp7	scouter	POLR1D	100	2000	500	1321	5
0.6789	pearson_distance	Replogle_exp7	scouter	POLR1D	5000	2000	500	1321	5
0.4608	pearson_distance	Replogle_exp7	scouter	PRAME	100	2000	500	511	5
0.6466	pearson_distance	Replogle_exp7	scouter	PRAME	5000	2000	500	511	5
0.4776	pearson_distance	Replogle_exp7	scouter	RPL9	100	2000	500	961	5
0.6486	pearson_distance	Replogle_exp7	scouter	RPL9	5000	2000	500	961	5
0.5058	pearson_distance	Replogle_exp7	scouter	RPL18	100	2000	500	152	5
0.6338	pearson_distance	Replogle_exp7	scouter	RPL18	5000	2000	500	152	5
0.5488	pearson_distance	Replogle_exp7	scouter	RPL41	100	2000	500	435	5
0.7132	pearson_distance	Replogle_exp7	scouter	RPL41	5000	2000	500	435	5
0.3514	pearson_distance	Replogle_exp7	scouter	RPS14	100	2000	500	459	5
0.5481	pearson_distance	Replogle_exp7	scouter	RPS14	5000	2000	500	459	5
0.4312	pearson_distance	Replogle_exp7	scouter	RPS15	100	2000	500	615	5
0.6512	pearson_distance	Replogle_exp7	scouter	RPS15	5000	2000	500	615	5
0.4792	pearson_distance	Replogle_exp7	scouter	RPS25	100	2000	500	1117	5
0.6578	pearson_distance	Replogle_exp7	scouter	RPS25	5000	2000	500	1117	5
0.4305	pearson_distance	Replogle_exp7	scouter	UPF3A	100	2000	500	1357	5
0.6141	pearson_distance	Replogle_exp7	scouter	UPF3A	5000	2000	500	1357	5
0.5879	pearson_distance	Replogle_exp7	scouter	UQCRH	100	2000	500	545	5
0.7251	pearson_distance	Replogle_exp7	scouter	UQCRH	5000	2000	500	545	5
0.4301	pearson_distance	Replogle_exp7	scouter	XRN2	100	2000	500	1099	5
0.6458	pearson_distance	Replogle_exp7	scouter	XRN2	5000	2000	500	1099	5
5.6975	edistance	Replogle_exp7	scouter	ATR	100	2000	500	1219	5
7.0635	edistance	Replogle_exp7	scouter	ATR	5000	2000	500	1219	5
6.9859	edistance	Replogle_exp7	scouter	BTF3	100	2000	500	648	5
8.0484	edistance	Replogle_exp7	scouter	BTF3	5000	2000	500	648	5
4.9611	edistance	Replogle_exp7	scouter	CDK1	100	2000	500	993	5
6.5642	edistance	Replogle_exp7	scouter	CDK1	5000	2000	500	993	5
4.3841	edistance	Replogle_exp7	scouter	CDK12	100	2000	500	947	5
6.6504	edistance	Replogle_exp7	scouter	CDK12	5000	2000	500	947	5
6.6531	edistance	Replogle_exp7	scouter	EMC1	100	2000	500	1936	5
7.247	edistance	Replogle_exp7	scouter	EMC1	5000	2000	500	1936	5
8.5002	edistance	Replogle_exp7	scouter	FTL	100	2000	500	864	5
9.1909	edistance	Replogle_exp7	scouter	FTL	5000	2000	500	864	5
5.0545	edistance	Replogle_exp7	scouter	HSPA5	100	2000	500	608	5
6.6729	edistance	Replogle_exp7	scouter	HSPA5	5000	2000	500	608	5
6.9411	edistance	Replogle_exp7	scouter	HSPD1	100	2000	500	611	5
7.5787	edistance	Replogle_exp7	scouter	HSPD1	5000	2000	500	611	5
5.3489	edistance	Replogle_exp7	scouter	MINA	100	2000	500	1581	5
6.9841	edistance	Replogle_exp7	scouter	MINA	5000	2000	500	1581	5
6.083	edistance	Replogle_exp7	scouter	PIGF	100	2000	500	1371	5
7.1797	edistance	Replogle_exp7	scouter	PIGF	5000	2000	500	1371	5
7.0112	edistance	Replogle_exp7	scouter	POLR1D	100	2000	500	1321	5
8.2172	edistance	Replogle_exp7	scouter	POLR1D	5000	2000	500	1321	5
5.4743	edistance	Replogle_exp7	scouter	PRAME	100	2000	500	511	5
6.8064	edistance	Replogle_exp7	scouter	PRAME	5000	2000	500	511	5
6.8093	edistance	Replogle_exp7	scouter	RPL9	100	2000	500	961	5
7.9136	edistance	Replogle_exp7	scouter	RPL9	5000	2000	500	961	5
7.109	edistance	Replogle_exp7	scouter	RPL18	100	2000	500	152	5
8.5444	edistance	Replogle_exp7	scouter	RPL18	5000	2000	500	152	5
7.7216	edistance	Replogle_exp7	scouter	RPL41	100	2000	500	435	5
7.6883	edistance	Replogle_exp7	scouter	RPL41	5000	2000	500	435	5
5.0217	edistance	Replogle_exp7	scouter	RPS14	100	2000	500	459	5
6.6622	edistance	Replogle_exp7	scouter	RPS14	5000	2000	500	459	5
